"","oktmo","year","region","municipality","settlement","latitude_dd","longitude_dd","assets","assets_depreciation","assets_exhausted","assets_new","birth","build_flat","catering","catering_growth","collective_foreign","collective_people","collective_russian","comp_electr","comp_manufact","comp_mining","construction","crimes","criminals","death","doctors","doctors_per10","domesticserv","hospital_beds","hospital_beds_per10","hospitals","industry","invest_budg","invest_fed","invest_reg","investment","job_regist","job_regist_unempl","job_seeker","job_seeker_unempl","living_space","migration","n_companies","new_hospital_beds","new_housing","new_polycl_visits","new_preschool_places","new_school_places","nurses","nurses_per10","pens","pension","polycl_visits","polycl_visits_per10","polyclinic","pop_1_6","pop_old","pop_work","pop_young","population","preschool","preschool_child","preschool_coverage","preschool_places","preschool_waiting","pupils","retail","retail_growth","rni","schools","servises","volume_electr","volume_manufact","volume_mining","volume_water","wage","workers","region_oktmo","t8013004","t8313004","t8016002","t8009001","t8109002","t8109001","t8008007","t8008008","t8008025","t8006003","t8112013","t8006007","t8014002","t8010001","t8015001","t8015002","t8013002_301","t8013002_1","t8013002_212","t8013002_220","t8013002_221","t8013002_229","t8013002_234","t8013002_239","t8013002_285","t8013002_434","t8013002_231","t8123015_12","t8123017_12","t8013001_1","t8013001_89","t8013001_34","t8013001_36","t8013001_27","t8011011_0","t8011010_0","t8112027_11","t8123007_0","t8423007_101","t8045002_21","t8045002_26","t8045002_27","t8006005_9","t8045002_0","t8042018_kfs14_okved0","t8942018_kfs14_okved2101","t8042018_kfs199_okved0","t8942018_kfs199_okved2101","model","share_profitable_firms","share_profitable_mun_firms","avg_wage","treatment","first.treat","index"
"536","22721000",2011,"Нижегородская область","Дзержинск","Дзержинск",56.2383333333333,43.4616666666667,42850.5,43.4,13.8,4543.2,10.1,231,394.2,92.6,NA,NA,NA,42,131,1,897.4,4230,1637,15.4,925,37.1,NA,2.9,115.2,18,NA,6.7,5,1.1,10161.2,NA,NA,1363,1130,22.1,-262,14025,0,19.3,0,0,0,2305,92.5,85.6,8375.7,5.4,214.7,24,13.4,66.3,148.4,34.6,249.3,77,10.9,NA,10.5,3672,NA,5997.8,162.4,-5.3,NA,NA,9664.6,46029.3,NA,NA,17566.9,51.8,22,839,NA,402,61275,153722,10162426,216100,126600,700,156.5,250091,338.6,10500,19279,43,21275,209903,2855724,267338,29514,123005,330659,50153,51584,26297,15122,1438368,457,29892.4,NA,NA,NA,NA,NA,2036,112,250883,NA,NA,3001067,194302,42556,NA,4852002,27.27,NA,69.23,NA,"Избираемый мэр",69.23,27.27,NA,0,2013,0.389519208871918
"537","22721000",2012,"Нижегородская область","Дзержинск","Дзержинск",56.2383333333333,43.4616666666667,52086.2,37.7,10.9,5915.4,10.6,303,300.3,72,NA,NA,NA,41,130,2,487.9,3625,1599,15.5,912,36.8,NA,2.9,120.9,19,NA,10.7,8.1,1.4,10583,NA,NA,1000,747,22.3,-59,14113,0,33.7,0,0,NA,2093,84.4,85.7,9264,5.1,206.9,27,14,67,145.9,35.1,248,77,11.5,NA,11.9,3554,NA,8578.7,143,-4.9,NA,NA,9126.7,50917.3,NA,NA,20152.2,49.5,22,849,NA,429,131985,167275,10583011,210500,171900,6080,156.5,248649,210,11863,33739,43,21272,211125,3244169,226225,27621,505765,329345,52779,74480,322416,31934,1807567,425,33130,NA,NA,NA,NA,NA,1904,58,249297,NA,NA,2990495,232858,48539,209.9,NA,60,NA,77.22,NA,"Избираемый мэр",77.22,60,NA,0,2013,0.369047533927174
"538","22721000",2013,"Нижегородская область","Дзержинск","Дзержинск",56.2383333333333,43.4616666666667,67196.3,33.6,8.9,13166.4,10.2,343,253.1,80.2,NA,NA,NA,48,145,2,607.4,2824,1459,15.1,927,37.7,NA,2.8,115.2,14,NA,15.5,12.3,1,9627.4,NA,NA,820,569,22.6,-669,12671,12,34.1,10,0,NA,2243,91.1,85.5,10175.3,5.2,209.4,23,14.5,67.6,143.1,35.5,246.1,77,11.9,NA,12,3601,NA,9680.8,123.9,-4.9,NA,NA,9397.1,51774.2,NA,NA,23161.9,48.2,22,883,883,393,207560,320134,9627376,216100,118000,6986,156.5,247067,209.9,12022,34141,42,21232,NA,4167902,312079,41724,665028,433362,104897,90362,434027,55383,2372569,409,35510.1,NA,NA,NA,NA,NA,1824,59,248000,23161.9,NA,3043193,280582,53340,213.1,NA,40,NA,69.14,NA,"Сити-менеджер",69.14,40,23161.9,1,2013,0.342087955884236
"539","22721000",2014,"Нижегородская область","Дзержинск","Дзержинск",56.2383333333333,43.4616666666667,84931.7,33.7,8.4,17835.4,10.4,585,238.6,88.2,NA,NA,NA,50,147,2,476.5,2396,1236,15.5,840,34.3,NA,2.3,93,14,NA,13.3,11.6,0.7,12947.9,NA,NA,910,584,22.9,-277,12668,0,49.3,0,220,NA,2091,85.5,85.1,11040.7,5,206.4,20,14.8,68.4,140.2,36,244.6,77,12.4,NA,12.3,NA,NA,15932.6,122.5,-5.1,NA,NA,9259.4,56503.6,NA,NA,25780.4,46.7,22,945,945,338,135278,233798,12889519,199800,107600,3406.5,157.2,245376,213.1,12285,49260,42,21278,NA,4125306,337599,36127,411793,390807,108484,137739,249017,120461,2525873,453,37749.3,NA,NA,NA,NA,NA,1757,180,246135,25780.4,NA,3559822,327427,63232,213.1,NA,44.44,NA,65.85,NA,"Сити-менеджер",65.85,44.44,25780.4,1,2013,0.319102057356608
"540","22721000",2015,"Нижегородская область","Дзержинск","Дзержинск",56.2383333333333,43.4616666666667,91068.9,36.1,9,6847.3,11.2,687,250.4,96.2,1449,46732,45283,45,142,2,50.8,2618,1343,15.8,852,35,NA,2,82.5,9,NA,20.4,16.9,1.6,6213.7,NA,NA,1139,852,23.3,-61,13063,150,50.3,0,0,NA,2143,88,85.2,12276,6,244.9,26,15,69.2,137.4,36.8,243.4,78,13,NA,12.6,NA,NA,16912.5,90.3,-4.6,NA,NA,9859.8,67161.5,NA,NA,27332.3,45,22,1039,1039,335,116144,198008,6213723,193200,69100,2500,159.4,244028,213.1,12570,50257,42,21473,NA,3937330,406024,41566,318513,259039,100649,149509,153170,49158,2510662,439,39158.8,NA,NA,NA,NA,NA,1582,96,244616,27332.3,NA,3686852,357793,59687,213.1,6441175,33.33,NA,66.67,NA,"Сити-менеджер",66.67,33.33,27332.3,1,2013,0.277453295912658
"541","22721000",2016,"Нижегородская область","Дзержинск","Дзержинск",56.2383333333333,43.4616666666667,100064.9,39.4,7.5,7490.8,11.1,690,382.7,147.7,1123,58751,57628,NA,NA,NA,348.4,2801,1224,15.2,907,37.5,NA,2,84.5,10,NA,3.7,1.4,1.9,9329.4,NA,NA,996,812,23.6,-424,13746,0,43.5,0,0,NA,2176,89.9,84.9,12633.8,5.4,222.2,33,15.5,69.8,134.6,37.6,242,78,13.2,NA,12.6,NA,NA,15685.9,87.8,-4.1,NA,NA,8308.5,72375.2,1,1433.6,30054.9,44.9,22,1200,1200,237,38770,140494,9264050,189820,66590,2286,164.5,242736,213.1,12638,43519,42,21970,NA,4145597,395336,36854,366121,225438,98621,108989,246466,48814,2755741,429,41534,NA,NA,NA,NA,NA,1413,80,243439,30057.2,NA,3625814,360352,59910,213.1,6431694,33.33,NA,78.05,NA,"Назначаемый мэр",78.05,33.33,30057.2,1,2013,0.262750330824931
"542","22721000",2017,"Нижегородская область","Дзержинск","Дзержинск",56.2383333333333,43.4616666666667,109918.6,41.3,10.3,8254.7,9.5,413,493.5,126.3,1448,79743,78295,NA,NA,NA,305,3104,1156,14.8,930,38.6,NA,2,83.2,11,NA,18.3,15.7,2,9263,680,551,680,551,23.8,-44,13160,0,32.7,0,0,NA,2138,88.8,84.7,13555.2,5.4,225.1,32,15.9,70.4,132.3,38.1,240.7,77,13.4,NA,12.8,NA,NA,17110.6,105.2,-5.3,NA,NA,7719.2,73487.4,1.4,1460.7,33989.4,44.7,22,1097,1097,220,58829,288680,9263021,196000,65300,2840,166.7,241376,213.1,12777,32724,42,22415,NA,4829214,409817,42497,300429,559524,132779,142613,208271,136214,3014756,NA,NA,NA,NA,NA,NA,NA,1452,175,242033,NA,33989.4,3907737,448533,72277,213.1,8330371,NA,75,NA,71,"Назначаемый мэр",71,75,33989.4,1,2013,0.257075510599752
"543","22721000",2018,"Нижегородская область","Дзержинск","Дзержинск",56.2383333333333,43.4616666666667,121184,42.7,8.8,11825.5,9,501,534.7,107.2,2159,88470,86311,NA,NA,NA,556.3,NA,NA,14.8,927,38.7,NA,2,83.5,11,NA,13.6,12.1,1.1,12080.3,506,407,NA,NA,24,100,13031,NA,37.4,0,0,NA,2086,87.1,84.2,14343.1,5.5,229.1,32,15.7,70.6,130.5,38.3,239.4,NA,13.5,NA,13,NA,NA,19911.4,113.1,-5.8,NA,NA,7621.1,82384.8,2.3,1774,36991.1,45.8,22,1212,1212,NA,45513,193701,12097185,196000,65300,3716,168,240069,220,12989,37421,NA,NA,NA,4785291,472604,37507,355525,257471,151010,169980,243269,78813,3168809,NA,NA,NA,NA,NA,NA,NA,1413,71,240719,NA,36991.1,3571253,77670,77670,220,8451954,NA,100,NA,78,"Назначаемый мэр",78,100,36991.1,1,2013,0.248938974327932
"544","22721000",2019,"Нижегородская область","Дзержинск","Дзержинск",56.2383333333333,43.4616666666667,122439.1,48.6,10.6,7036.4,7.9,352,706.7,127.6,1840,61539,59699,NA,NA,NA,57.8,NA,NA,14.6,920,38.5,NA,2,82.6,11,NA,12.8,5,3.2,7360.4,476,403,NA,NA,24.2,1009,12616,NA,31.6,0,0,NA,2061,86.3,83.1,15175.2,5.5,231.7,34,15.3,67.9,132.7,38.3,238.8,NA,13.2,NA,13,NA,NA,25105.6,120.9,-6.7,NA,NA,7714.8,85015.3,74.1,1933,38904,48.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","24701000",1985,"Ивановская область","Город Иваново","Иваново",57.0002777777778,40.9738888888889,NA,NA,NA,NA,13.6,NA,0.065,NA,NA,NA,NA,NA,NA,NA,NA,3730,2969,11.7,3705,78.9,0.033,8,169,26,3.4,NA,NA,NA,0.132,NA,NA,NA,NA,15.4,NA,NA,450,131.4,250,120,1568,8548,181,110.2,NA,6.5,134.8,NA,NA,NA,NA,NA,475.7,244,30.8,NA,31,NA,56.3,NA,NA,1.9,85,0.119,NA,NA,NA,NA,0.116,255.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","24701000",1990,"Ивановская область","Город Иваново","Иваново",57.0002777777778,40.9738888888889,NA,NA,NA,NA,11.1,NA,0.082,NA,NA,NA,NA,NA,NA,NA,NA,5470,2565,12.6,3800,79,0.045,8.6,180,29,3.8,NA,NA,NA,0.21,NA,NA,NA,NA,16.4,NA,NA,0,171,127,330,192,9900,206,114.9,NA,6.1,126.7,NA,NA,NA,NA,NA,480,237,28.1,NA,23.4,NA,53.6,NA,NA,-1.5,76,0.153,NA,NA,NA,NA,0.261,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","24701000",1995,"Ивановская область","Город Иваново","Иваново",57.0002777777778,40.9738888888889,NA,NA,NA,NA,7,NA,51.9,NA,NA,NA,NA,NA,NA,NA,NA,10704,4981,16.7,3942,84,70,7.7,163.1,28,2825,NA,NA,NA,268.9,23360,23360,NA,NA,17.4,NA,NA,84,107,600,0,560,10574,225.4,124.4,NA,7.9,167.3,60,NA,NA,NA,NA,469.2,170,18.1,NA,19,NA,54.6,NA,NA,-9.7,70,405.4,NA,NA,NA,NA,426.8,194.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","24701000",1996,"Ивановская область","Город Иваново","Иваново",57.0002777777778,40.9738888888889,NA,NA,NA,NA,6.8,NA,76.5,NA,NA,NA,NA,NA,NA,NA,210.8,10412,5692,15.8,3880,83.2,149.3,7.8,167.5,26,3564,35.3,27.9,NA,394.9,18706,18310,NA,NA,17.7,NA,8174,0,73.8,0,0,0,10618,227.6,125.2,NA,8,171.8,47,NA,NA,NA,NA,466.6,172,18.2,NA,20.3,NA,54.9,NA,NA,-9,69,635.7,NA,NA,NA,NA,552.7,198.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","24701000",1997,"Ивановская область","Город Иваново","Иваново",57.0002777777778,40.9738888888889,NA,NA,NA,NA,6.6,NA,76.4,NA,NA,NA,NA,NA,NA,NA,265,9004,4204,15.8,3510,75.7,208,7.8,167.9,25,3677,23.5,13.3,NA,400.4,10088,8740,NA,NA,17.9,NA,8810,200,89,0,0,0,9755,210.3,124.7,NA,8.4,180.9,48,NA,NA,NA,NA,463.8,161,16.6,NA,18.3,NA,55.2,NA,NA,-9.2,68,795.1,NA,NA,NA,NA,604.9,184.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","24701000",1998,"Ивановская область","Город Иваново","Иваново",57.0002777777778,40.9738888888889,NA,NA,NA,NA,6.7,NA,73,NA,NA,NA,NA,NA,NA,NA,318.7,9501,4497,15.7,3518,76.4,222,8,174.6,24,3605,46.8,45.3,NA,850.8,4912,3604,NA,NA,18.1,NA,9654,0,63,0,0,0,9931,215.6,123.1,NA,8.5,183.6,49,NA,NA,NA,NA,460.7,148,15.6,NA,17.3,NA,54.6,NA,NA,-9,68,1057,NA,NA,NA,NA,740,166.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","24701000",1999,"Ивановская область","Город Иваново","Иваново",57.0002777777778,40.9738888888889,NA,NA,NA,NA,6.4,NA,122.3,NA,NA,NA,NA,NA,NA,NA,414.4,11896,5473,17.5,3465,75.9,335.4,8,175.3,24,5082,18.7,15.3,NA,312.4,5015,1032,NA,NA,18.7,NA,10819,0,67.4,0,0,0,9850,215.8,121.8,NA,8.4,182.2,47,NA,NA,NA,NA,456.4,141,14.6,NA,16.7,NA,53.5,3073.2,NA,-11.1,67,1734.4,NA,NA,NA,NA,1020,162.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","24701000",2000,"Ивановская область","Город Иваново","Иваново",57.0002777777778,40.9738888888889,NA,NA,NA,NA,6.9,NA,161.2,NA,NA,NA,NA,NA,NA,NA,400.2,11798,5067,17.4,3385,74.9,278.3,8,177.7,24,7312,15,11.7,NA,782.6,652,224,NA,NA,19.1,NA,12353,0,55.5,0,0,0,9705,214.7,121.5,NA,8.4,185.6,48,NA,NA,NA,NA,452.1,135,14.5,NA,16.5,NA,51.5,4257.7,NA,-10.5,67,1508.9,NA,NA,NA,NA,1383,162.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","24701000",2001,"Ивановская область","Город Иваново","Иваново",57.0002777777778,40.9738888888889,NA,NA,NA,NA,7.6,NA,293,NA,NA,NA,NA,NA,NA,NA,524.5,12070,4451,17.6,3409,76.2,380.7,8,179.6,24,9646,25.1,20.9,NA,860.5,773,620,NA,NA,19.1,NA,14204,0,52.1,0,0,0,9667,216.2,121.1,NA,8.4,188.5,49,NA,NA,NA,NA,447.1,128,13.8,NA,15.1,NA,49.3,5314.3,NA,-10,66,2064.4,NA,NA,NA,NA,2149,150.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","24701000",2002,"Ивановская область","Город Иваново","Иваново",57.0002777777778,40.9738888888889,NA,NA,NA,NA,8.2,702,345.6,NA,NA,NA,NA,NA,NA,NA,590,10108,3309,18.8,3344,75.8,410.9,7.8,177.9,24,10625.5,13.3,7.6,NA,886.8,1115,966,NA,NA,19.6,NA,14253,0,55.2,0,0,0,9293,210.8,121,1437,8.1,183.2,47,NA,NA,NA,NA,431.7,124,14.6,NA,14.1,NA,47.2,6398.1,NA,-10.6,71,3009.9,NA,NA,NA,NA,3112.3,147.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","24701000",2003,"Ивановская область","Город Иваново","Иваново",57.0002777777778,40.9738888888889,NA,NA,NA,NA,8.6,799,171,NA,NA,NA,NA,NA,NA,NA,1262.5,11476,3141,19.2,3303,77.8,525.8,7.7,180.9,24,12223.9,10.9,7.7,NA,1788.9,1733,1507,NA,NA,20.5,NA,15648,0,73.7,0,0,0,9057,213.4,119.6,1717,8.1,190.3,47,18.4,98.1,265.5,60.8,424.4,124,14.8,NA,14.1,NA,44.5,7734.7,NA,-10.6,71,4272.3,NA,NA,NA,NA,3937.9,145.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","24701000",2004,"Ивановская область","Город Иваново","Иваново",57.0002777777778,40.9738888888889,NA,NA,NA,NA,8.7,454,224,118.6,NA,NA,NA,NA,NA,NA,1823.5,9899,2971,18.9,3267,78.1,647.3,7.7,184.2,23,NA,12.4,6,NA,2203.5,2081,1676,NA,NA,21.4,NA,17611,100,43.8,0,0,0,8809,210.6,119.4,2069.2,8.2,194,46,19.1,97.6,262.4,58.2,418.2,124,14.9,79.3,14,NA,41.3,10576.4,125.8,-10.2,71,5537.2,NA,NA,NA,NA,4921.4,142.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","24701000",2005,"Ивановская область","Город Иваново","Иваново",57.0002777777778,40.9738888888889,NA,NA,NA,NA,8.7,724,264.5,108.7,NA,NA,NA,51,246,NA,2517.5,10935,2910,19.2,3310,80.1,864.8,7.2,175.1,23,NA,17.7,13.7,NA,2745.1,1570,1389,NA,NA,21.7,NA,18338,0,58.6,0,0,0,8775,212.4,118.6,2572.5,8.1,196.2,45,19.7,97.1,259.8,56.2,413.1,124,15.3,79.1,14,NA,38.4,13046,112.4,-10.5,71,6856.5,8288.4,10973,NA,NA,6346.4,137.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
